Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
15894034,34730,Female,Loyal Customer,43,Business travel,Business,309,4,4,4,2,4,4,5,5,5,5,5,5,5,5,0,0.0,satisfied
3291300,35717,Female,Loyal Customer,30,Business travel,Business,1112,2,2,0,2,3,3,3,3,3,2,2,3,3,3,0,0.0,neutral or dissatisfied
12623656,28977,Female,Loyal Customer,18,Personal Travel,Eco,314,2,2,2,3,2,2,2,2,1,5,4,3,4,2,0,0.0,neutral or dissatisfied
10978330,88092,Female,Loyal Customer,60,Personal Travel,Eco,339,2,5,2,1,5,2,1,4,3,2,4,4,3,4,0,0.0,neutral or dissatisfied
4016652,18889,Male,Loyal Customer,52,Business travel,Eco Plus,211,4,3,4,2,5,4,5,5,2,5,3,3,5,5,7,10.0,satisfied
3494249,56045,Female,disloyal Customer,17,Business travel,Eco,530,2,3,5,3,4,4,4,4,4,5,3,1,3,4,0,0.0,neutral or dissatisfied
27691,49300,Male,Loyal Customer,43,Personal Travel,Eco,284,2,4,3,3,4,2,4,5,5,2,5,4,5,3,1,29.0,neutral or dissatisfied
16592444,88996,Female,Loyal Customer,20,Personal Travel,Eco,76,1,5,1,2,1,1,1,1,3,3,5,4,4,1,15,12.0,neutral or dissatisfied
15750017,60765,Female,Loyal Customer,21,Personal Travel,Eco,937,2,3,2,3,3,2,3,3,2,3,3,4,4,3,0,0.0,neutral or dissatisfied
13337889,24885,Male,Loyal Customer,28,Personal Travel,Eco,1014,4,4,4,4,4,4,4,4,5,5,1,5,1,4,3,0.0,satisfied
14136858,105221,Female,disloyal Customer,28,Business travel,Eco Plus,632,2,3,2,3,3,1,3,3,2,3,3,3,2,3,89,85.0,neutral or dissatisfied
1210817,103362,Male,disloyal Customer,22,Business travel,Business,1553,2,4,5,5,1,1,1,1,4,5,5,3,3,1,2,0.0,neutral or dissatisfied
3270838,24566,Male,Loyal Customer,24,Personal Travel,Eco,990,3,4,3,1,5,3,5,5,3,3,5,3,3,5,69,39.0,neutral or dissatisfied
10523663,86844,Female,Loyal Customer,52,Business travel,Business,40,2,2,2,2,4,4,3,4,4,5,3,3,4,4,0,0.0,satisfied
5543549,42480,Female,disloyal Customer,11,Business travel,Eco Plus,919,2,4,4,3,2,2,2,2,5,5,5,5,4,2,0,0.0,neutral or dissatisfied
14635787,38335,Male,Loyal Customer,35,Business travel,Eco Plus,2663,1,1,1,1,5,2,4,1,1,1,1,5,1,5,3,4.0,neutral or dissatisfied
12475777,49321,Female,Loyal Customer,34,Personal Travel,Eco,871,2,5,2,5,2,2,2,2,4,3,2,4,4,2,0,0.0,neutral or dissatisfied
13090797,88798,Female,Loyal Customer,26,Business travel,Business,2726,1,4,1,3,2,4,4,4,4,4,4,4,4,4,0,39.0,satisfied
15748481,50376,Male,Loyal Customer,42,Personal Travel,Eco,949,1,3,3,3,5,0,5,5,3,5,5,5,5,5,2,0.0,neutral or dissatisfied
15570167,6680,Male,Loyal Customer,49,Business travel,Business,2298,1,5,2,4,1,4,1,1,1,1,1,3,1,1,2,0.0,neutral or dissatisfied
7398541,92742,Male,Loyal Customer,56,Business travel,Eco Plus,2072,5,5,5,1,3,5,4,3,5,4,5,4,5,3,0,0.0,satisfied
2353793,4500,Male,Loyal Customer,49,Business travel,Business,2280,4,4,5,2,5,4,4,5,4,5,4,4,5,5,3,0.0,satisfied
9772967,85496,Female,Loyal Customer,7,Personal Travel,Eco,276,2,5,1,3,2,2,2,2,3,2,3,3,3,4,0,0.0,neutral or dissatisfied
809982,102359,Female,Loyal Customer,59,Business travel,Business,2156,1,3,1,1,3,1,3,3,4,1,4,3,4,3,14,14.0,neutral or dissatisfied
2134609,3211,Female,disloyal Customer,47,Business travel,Business,1791,1,5,5,5,1,2,1,1,4,3,4,3,4,1,13,0.0,neutral or dissatisfied
13441887,20289,Male,disloyal Customer,28,Business travel,Eco,284,4,4,2,4,1,2,1,4,4,5,4,5,4,1,1,0.0,neutral or dissatisfied
6724767,38549,Female,Loyal Customer,53,Business travel,Business,458,0,0,0,3,4,5,4,4,3,3,4,5,3,4,0,0.0,satisfied
13283503,-731,Male,Loyal Customer,43,Business travel,Business,240,4,4,4,3,3,4,5,3,4,5,3,5,3,3,11,0.0,satisfied
908178,108296,Female,Loyal Customer,43,Personal Travel,Eco,1237,4,5,2,3,4,5,5,5,5,1,1,3,5,4,16,12.0,neutral or dissatisfied
7474798,106995,Male,Loyal Customer,57,Business travel,Business,3757,3,3,3,2,2,5,2,3,1,4,4,4,3,3,4,33.0,satisfied
10454826,68680,Female,Loyal Customer,56,Business travel,Business,231,3,2,2,4,3,3,3,3,1,3,3,3,3,3,0,0.0,neutral or dissatisfied
9585381,37432,Female,Loyal Customer,63,Business travel,Business,3749,3,3,1,4,3,3,3,3,2,1,1,4,3,3,4,3.0,satisfied
29329,32970,Male,disloyal Customer,30,Business travel,Eco,190,1,5,2,5,5,4,5,4,4,2,4,5,4,5,14,5.0,neutral or dissatisfied
10846760,84973,Male,Loyal Customer,60,Business travel,Eco Plus,2129,5,3,5,5,2,1,2,2,3,5,4,1,4,2,0,13.0,satisfied
9202593,115115,Male,Loyal Customer,61,Personal Travel,Eco,739,5,5,5,3,5,5,5,5,4,5,4,5,4,3,20,14.0,satisfied
3758043,122544,Male,Loyal Customer,56,Personal Travel,Eco,358,2,4,2,4,1,1,1,1,2,2,4,3,4,1,0,0.0,neutral or dissatisfied
7514385,81274,Male,Loyal Customer,21,Personal Travel,Eco,216,1,1,1,1,2,0,1,2,1,3,3,2,4,1,0,5.0,neutral or dissatisfied
13850230,34518,Male,Loyal Customer,21,Business travel,Business,890,2,4,2,2,2,2,2,5,5,5,5,5,5,2,3,0.0,satisfied
16103328,104172,Female,Loyal Customer,30,Business travel,Business,3474,5,2,5,5,2,4,5,2,4,3,5,3,3,4,0,0.0,satisfied
2455651,6046,Male,disloyal Customer,36,Business travel,Business,270,1,0,4,3,2,4,2,1,1,1,1,3,1,2,11,0.0,neutral or dissatisfied
10210533,27944,Female,Loyal Customer,59,Personal Travel,Eco Plus,2276,2,4,2,3,2,2,2,2,2,5,3,5,2,2,90,24.0,neutral or dissatisfied
1974976,95442,Male,disloyal Customer,17,Business travel,Eco,1052,4,5,5,5,4,4,5,4,3,3,4,5,5,4,88,19.0,satisfied
4538066,42299,Male,Loyal Customer,47,Business travel,Eco,1198,0,0,0,1,5,5,5,5,1,1,1,5,1,5,0,0.0,satisfied
15843177,99347,Male,Loyal Customer,7,Personal Travel,Eco,806,3,4,3,3,4,1,1,4,4,5,4,3,4,1,0,0.0,neutral or dissatisfied
14173769,108988,Male,Loyal Customer,61,Business travel,Business,2405,5,5,5,5,5,5,5,5,4,4,4,5,3,5,2,5.0,satisfied
7409378,28516,Female,disloyal Customer,26,Personal Travel,Eco Plus,731,2,1,1,1,5,2,3,2,3,3,3,1,1,5,15,0.0,neutral or dissatisfied
9342075,82837,Female,Loyal Customer,24,Business travel,Business,3408,0,1,1,4,0,1,2,0,4,4,4,2,4,0,0,0.0,neutral or dissatisfied
457761,86015,Female,Loyal Customer,57,Business travel,Business,3026,3,3,3,1,5,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
2904288,21113,Female,Loyal Customer,28,Business travel,Business,99,4,2,4,4,5,5,5,4,4,4,4,5,4,3,0,10.0,satisfied
6032278,51402,Female,Loyal Customer,30,Business travel,Business,2669,4,4,4,1,5,4,5,5,5,2,5,5,5,5,2,1.0,satisfied
1904781,5490,Male,Loyal Customer,26,Personal Travel,Eco,411,1,2,2,4,1,1,1,1,1,3,3,2,3,1,94,251.0,neutral or dissatisfied
15988939,80282,Male,disloyal Customer,17,Business travel,Eco,1582,5,1,2,1,1,1,1,1,3,2,4,2,3,1,0,0.0,satisfied
12537642,44897,Female,Loyal Customer,19,Personal Travel,Eco Plus,581,3,5,3,3,3,3,3,3,4,3,4,4,3,3,0,0.0,neutral or dissatisfied
13389710,80917,Female,disloyal Customer,11,Personal Travel,Eco,1586,2,5,2,3,5,1,1,1,3,2,4,5,4,1,13,13.0,neutral or dissatisfied
6521761,99657,Male,Loyal Customer,41,Business travel,Business,2354,5,5,5,5,5,4,5,4,4,4,4,5,4,3,0,0.0,satisfied
64327,82635,Female,Loyal Customer,51,Business travel,Business,3905,4,1,1,1,2,4,2,4,4,3,4,5,5,4,0,0.0,satisfied
13078824,40579,Female,Loyal Customer,33,Business travel,Business,3374,3,3,3,5,3,3,3,5,3,3,5,4,3,5,14,0.0,neutral or dissatisfied
15455339,6693,Male,Loyal Customer,16,Personal Travel,Eco,1070,3,3,3,3,3,3,1,4,4,4,4,3,4,3,0,0.0,neutral or dissatisfied
12644882,99652,Male,disloyal Customer,32,Business travel,Business,279,1,4,4,4,1,1,1,1,3,4,5,5,4,1,13,9.0,neutral or dissatisfied
3931219,34379,Male,disloyal Customer,16,Business travel,Eco,97,1,1,1,3,3,1,4,4,3,5,4,1,4,4,0,0.0,neutral or dissatisfied
1960308,98928,Male,Loyal Customer,44,Business travel,Business,462,4,4,4,4,5,4,5,5,3,4,5,5,5,5,0,0.0,satisfied
6436004,45812,Female,Loyal Customer,61,Business travel,Business,2394,4,4,0,2,4,4,4,4,4,5,4,3,2,4,158,145.0,satisfied
250910,24800,Male,Loyal Customer,32,Business travel,Business,2587,2,3,3,3,2,2,2,2,1,4,4,2,3,2,3,12.0,neutral or dissatisfied
2104751,130436,Female,Loyal Customer,51,Business travel,Business,350,0,4,0,1,4,5,5,2,2,1,2,5,2,4,0,7.0,satisfied
7786014,105746,Male,Loyal Customer,48,Personal Travel,Eco,1567,3,3,3,3,4,5,5,5,5,5,5,3,5,5,3,0.0,satisfied
12790285,11589,Female,Loyal Customer,57,Personal Travel,Business,192,2,2,2,2,5,4,5,4,4,4,4,4,4,5,0,258.0,neutral or dissatisfied
14641100,123414,Female,Loyal Customer,26,Business travel,Eco,492,5,5,5,5,3,4,3,2,3,5,5,3,5,3,0,0.0,satisfied
11628438,86766,Male,Loyal Customer,53,Business travel,Business,2713,5,2,5,2,4,5,1,4,4,4,4,5,4,4,13,2.0,satisfied
15030164,41446,Female,Loyal Customer,20,Personal Travel,Eco Plus,1009,1,4,1,1,2,0,2,2,1,2,1,2,2,1,0,0.0,neutral or dissatisfied
12121317,3210,Female,Loyal Customer,58,Business travel,Business,2370,4,4,4,4,2,4,4,2,3,1,2,3,2,3,8,9.0,satisfied
11617209,92654,Female,Loyal Customer,7,Personal Travel,Eco,915,1,5,1,3,1,4,1,4,4,4,4,3,4,5,0,0.0,neutral or dissatisfied
13453729,49370,Male,Loyal Customer,60,Business travel,Eco Plus,2299,3,3,3,3,1,5,1,1,3,4,3,5,4,3,2,0.0,satisfied
9049945,63840,Female,Loyal Customer,15,Business travel,Eco,1086,2,2,2,3,3,2,3,2,2,1,2,2,2,3,13,15.0,neutral or dissatisfied
5396838,103840,Male,Loyal Customer,58,Business travel,Business,3332,3,3,3,3,5,5,5,5,5,5,5,4,5,5,0,0.0,satisfied
16056787,90921,Female,disloyal Customer,15,Personal Travel,Eco,381,2,2,2,3,3,2,1,4,1,1,4,3,4,4,4,0.0,neutral or dissatisfied
3963156,6982,Male,disloyal Customer,57,Business travel,Eco,492,1,1,2,3,3,1,3,3,4,1,3,2,3,3,0,38.0,neutral or dissatisfied
2730893,11619,Female,Loyal Customer,47,Business travel,Business,419,4,4,3,3,4,4,4,4,4,4,4,4,2,4,0,0.0,satisfied
8958668,95967,Male,Loyal Customer,62,Personal Travel,Eco,1439,4,5,5,5,4,4,4,2,3,1,2,3,3,4,4,0.0,neutral or dissatisfied
2772183,85689,Male,Loyal Customer,60,Personal Travel,Business,3858,3,1,3,3,5,3,3,5,3,3,3,3,3,5,76,41.0,neutral or dissatisfied
5359034,31818,Male,Loyal Customer,54,Business travel,Eco,1469,4,3,4,3,4,4,5,4,4,4,4,1,4,3,0,0.0,satisfied
11564685,83799,Male,disloyal Customer,9,Business travel,Business,949,4,4,4,3,3,4,4,3,3,5,5,4,5,3,0,0.0,satisfied
10695669,67527,Male,disloyal Customer,47,Business travel,Eco,900,5,4,4,4,5,5,5,5,3,5,5,5,5,5,6,0.0,satisfied
15032000,104732,Female,Loyal Customer,57,Business travel,Business,793,5,4,4,2,2,5,5,5,5,5,5,3,5,5,13,8.0,satisfied
7924916,104131,Male,disloyal Customer,37,Business travel,Business,2525,2,4,2,3,1,2,1,1,1,3,3,2,4,1,3,9.0,neutral or dissatisfied
8400344,75836,Male,disloyal Customer,29,Business travel,Business,649,1,5,5,2,3,5,3,3,5,4,4,2,4,3,36,31.0,neutral or dissatisfied
11048286,126572,Female,Loyal Customer,27,Business travel,Eco Plus,2531,1,1,1,1,5,1,5,5,4,1,5,5,4,5,0,3.0,satisfied
6070358,124795,Female,disloyal Customer,45,Business travel,Business,2667,3,3,3,5,3,3,3,2,3,2,2,2,3,3,0,0.0,neutral or dissatisfied
16597283,18848,Female,disloyal Customer,35,Business travel,Business,151,3,3,3,3,1,3,3,1,1,3,1,1,3,1,3,0.0,neutral or dissatisfied
14803770,85460,Male,Loyal Customer,31,Personal Travel,Eco Plus,2886,1,1,1,1,3,1,4,4,1,1,3,3,3,4,0,0.0,neutral or dissatisfied
12708907,30458,Male,Loyal Customer,48,Business travel,Business,329,4,1,4,1,2,4,4,5,4,5,5,5,5,5,3,2.0,satisfied
3887836,21300,Male,Loyal Customer,71,Business travel,Eco Plus,2464,5,2,2,2,1,2,1,1,4,5,3,2,3,1,9,12.0,neutral or dissatisfied
1878458,17441,Female,disloyal Customer,58,Business travel,Business,1385,3,2,2,2,1,3,1,1,3,4,4,3,4,1,0,0.0,neutral or dissatisfied
7533810,124450,Male,Loyal Customer,56,Personal Travel,Business,2617,4,4,3,3,2,4,2,2,4,4,5,3,4,2,15,7.0,neutral or dissatisfied
12817973,84482,Male,Loyal Customer,12,Personal Travel,Eco Plus,365,4,5,1,3,4,4,4,2,1,1,2,2,2,4,26,34.0,neutral or dissatisfied
11716523,21686,Female,Loyal Customer,16,Personal Travel,Eco,183,4,4,4,4,5,2,5,5,1,1,3,3,1,5,65,98.0,neutral or dissatisfied
12892626,32521,Female,disloyal Customer,9,Business travel,Eco,787,4,1,2,3,5,5,0,3,3,5,3,3,3,4,79,95.0,neutral or dissatisfied
6671051,104700,Male,disloyal Customer,9,Personal Travel,Eco,400,4,4,4,4,1,1,1,1,3,4,5,5,4,1,5,4.0,neutral or dissatisfied
4121611,84845,Female,Loyal Customer,10,Personal Travel,Eco,388,2,4,4,4,2,2,4,2,1,3,3,5,4,4,2,0.0,neutral or dissatisfied
428156,101650,Male,Loyal Customer,10,Personal Travel,Eco,443,1,1,1,1,1,1,4,1,3,3,3,4,3,4,0,0.0,neutral or dissatisfied
9068270,44453,Female,Loyal Customer,33,Business travel,Business,2631,4,2,2,2,4,4,5,4,4,5,1,4,4,4,0,0.0,satisfied
13855108,8368,Male,Loyal Customer,32,Business travel,Eco Plus,845,2,2,2,2,5,2,5,5,3,4,4,3,5,5,6,18.0,neutral or dissatisfied
8092036,43306,Male,Loyal Customer,53,Business travel,Eco Plus,1028,1,1,1,1,3,3,5,5,4,2,5,3,5,5,2,0.0,satisfied
15930155,28453,Female,Loyal Customer,63,Personal Travel,Eco,663,1,5,1,3,1,1,1,1,1,5,4,5,4,1,38,14.0,neutral or dissatisfied
9477210,105051,Male,Loyal Customer,22,Personal Travel,Business,1177,2,1,0,1,2,5,2,1,3,2,3,3,5,3,74,80.0,neutral or dissatisfied
2837014,83256,Female,Loyal Customer,57,Business travel,Business,3429,4,5,3,1,4,4,4,4,3,3,3,4,4,4,0,0.0,satisfied
8210237,26846,Female,Loyal Customer,54,Business travel,Business,2275,3,3,3,3,2,3,2,3,3,5,3,1,3,2,11,10.0,neutral or dissatisfied
15170397,82005,Male,Loyal Customer,33,Business travel,Business,3532,0,5,5,5,0,1,3,0,1,1,2,2,0,0,16,15.0,neutral or dissatisfied
15742485,91852,Male,Loyal Customer,12,Personal Travel,Eco,1855,3,5,3,3,5,4,4,3,3,1,3,5,3,3,0,0.0,neutral or dissatisfied
15407592,92606,Female,Loyal Customer,44,Business travel,Business,383,2,2,2,3,2,4,4,4,4,5,3,3,4,4,37,43.0,neutral or dissatisfied
6728337,97281,Male,Loyal Customer,19,Business travel,Eco Plus,3598,3,3,3,3,3,4,3,0,4,4,3,3,4,3,5,0.0,neutral or dissatisfied
2729086,97759,Male,Loyal Customer,13,Personal Travel,Eco,341,1,5,5,5,2,4,5,2,5,5,4,5,4,4,13,0.0,neutral or dissatisfied
6846144,107002,Female,disloyal Customer,31,Business travel,Business,838,5,3,5,5,5,4,3,5,2,5,1,1,2,3,18,25.0,satisfied
866581,51857,Female,Loyal Customer,58,Business travel,Business,2583,3,3,3,1,3,4,3,3,3,5,3,3,3,3,12,15.0,neutral or dissatisfied
9426137,89573,Female,Loyal Customer,15,Personal Travel,Eco Plus,200,2,5,0,4,3,2,3,3,1,1,1,4,3,3,0,0.0,neutral or dissatisfied
3939165,31412,Female,Loyal Customer,40,Business travel,Eco Plus,310,1,1,1,1,3,1,3,3,4,4,4,3,4,3,0,4.0,neutral or dissatisfied
11348135,717,Male,Loyal Customer,29,Personal Travel,Eco,128,1,3,1,3,3,1,3,4,4,4,4,5,4,3,233,39.0,neutral or dissatisfied
10599838,53518,Male,Loyal Customer,29,Business travel,Business,881,3,1,3,3,3,2,3,3,3,1,3,4,3,3,12,36.0,neutral or dissatisfied
13805379,87526,Female,Loyal Customer,52,Business travel,Business,1513,5,5,1,1,5,5,4,4,4,4,4,5,3,4,3,4.0,satisfied
15175287,32365,Male,Loyal Customer,13,Personal Travel,Eco,149,0,5,0,4,4,0,5,5,3,5,5,2,3,5,3,3.0,satisfied
14545090,38219,Female,disloyal Customer,66,Business travel,Eco,465,1,0,4,4,4,4,3,1,1,1,1,2,1,4,55,85.0,neutral or dissatisfied
13904294,1204,Female,Loyal Customer,33,Personal Travel,Business,2192,2,4,2,4,1,2,1,1,3,2,4,4,4,1,2,0.0,neutral or dissatisfied
3918103,37009,Female,disloyal Customer,30,Business travel,Business,608,4,0,4,4,5,2,5,5,5,5,5,5,5,5,75,13.0,satisfied
14969965,18657,Female,Loyal Customer,55,Business travel,Eco Plus,977,3,1,3,2,5,5,5,5,4,2,3,4,4,5,0,0.0,satisfied
7973547,87602,Female,Loyal Customer,42,Business travel,Business,464,5,3,3,3,5,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
3520472,20593,Male,Loyal Customer,29,Business travel,Business,3375,4,4,4,2,4,4,5,5,5,5,3,3,5,5,86,3.0,satisfied
12183191,32643,Female,disloyal Customer,19,Business travel,Eco,592,1,0,0,3,2,0,2,5,5,5,5,5,4,3,73,27.0,satisfied
15659021,69011,Male,disloyal Customer,13,Business travel,Business,1121,4,0,4,4,5,5,5,4,3,2,4,1,5,4,0,0.0,satisfied
10157606,97132,Female,Loyal Customer,26,Business travel,Business,907,4,4,4,4,3,4,3,5,1,5,5,3,5,3,75,96.0,satisfied
13116901,92784,Male,Loyal Customer,29,Business travel,Business,3603,3,4,4,3,1,4,1,1,5,2,4,4,5,1,10,0.0,neutral or dissatisfied
16224655,76204,Male,disloyal Customer,17,Business travel,Business,497,3,4,2,2,5,5,5,5,3,2,5,5,5,5,0,0.0,satisfied
14966979,72656,Male,Loyal Customer,55,Personal Travel,Business,1479,3,4,3,3,3,5,5,5,5,5,5,5,5,5,14,78.0,neutral or dissatisfied
13763409,26676,Female,Loyal Customer,61,Business travel,Business,232,2,3,5,5,1,4,1,4,4,2,2,3,2,1,12,11.0,neutral or dissatisfied
6630393,95216,Female,disloyal Customer,27,Business travel,Business,817,5,5,5,5,4,3,2,2,3,5,3,3,2,4,94,71.0,neutral or dissatisfied
2541090,28441,Male,Loyal Customer,52,Business travel,Business,3591,1,1,1,1,3,3,5,3,3,5,5,4,5,3,0,0.0,satisfied
2574596,90778,Female,Loyal Customer,28,Business travel,Business,293,0,5,5,5,0,1,2,0,4,4,3,2,3,0,0,0.0,neutral or dissatisfied
6196237,86607,Female,Loyal Customer,53,Business travel,Business,868,2,2,2,2,5,1,5,5,2,3,3,2,3,5,66,96.0,neutral or dissatisfied
6620469,104442,Male,Loyal Customer,63,Business travel,Eco Plus,1131,3,3,3,3,2,3,2,3,4,3,3,3,4,2,0,0.0,neutral or dissatisfied
12105670,101098,Female,disloyal Customer,13,Business travel,Eco,365,3,3,3,3,3,3,3,3,3,5,4,3,4,3,40,14.0,neutral or dissatisfied
8446616,16499,Male,Loyal Customer,49,Business travel,Business,1179,1,1,1,3,4,4,4,3,3,3,3,4,3,4,10,5.0,neutral or dissatisfied
6900041,93561,Male,Loyal Customer,56,Business travel,Business,2676,0,0,0,1,3,0,4,3,3,3,4,5,3,3,15,14.0,satisfied
6168742,97432,Male,Loyal Customer,32,Business travel,Eco Plus,1267,3,3,5,5,4,1,2,4,4,2,4,1,4,2,13,0.0,neutral or dissatisfied
1068500,43272,Female,Loyal Customer,17,Business travel,Business,127,2,1,1,3,4,4,4,4,4,4,4,4,4,4,0,1.0,satisfied
9856963,8961,Male,Loyal Customer,54,Personal Travel,Eco,288,2,4,2,1,5,2,3,1,1,5,1,2,1,3,0,0.0,neutral or dissatisfied
10442572,15839,Male,disloyal Customer,25,Business travel,Business,310,1,1,5,3,2,1,2,4,4,5,4,3,3,2,0,0.0,neutral or dissatisfied
11343083,102753,Female,Loyal Customer,54,Business travel,Business,385,3,1,3,3,3,3,3,3,2,5,3,3,3,3,5,0.0,neutral or dissatisfied
15443825,17117,Female,disloyal Customer,28,Business travel,Business,315,3,4,4,3,2,3,2,2,1,5,5,2,5,2,40,10.0,neutral or dissatisfied
14486246,33930,Female,Loyal Customer,19,Business travel,Business,2501,4,4,4,1,2,4,3,2,3,3,5,5,5,3,0,0.0,satisfied
9694766,108881,Female,Loyal Customer,46,Business travel,Eco,377,2,3,5,3,5,5,5,2,2,1,2,3,2,4,14,36.0,neutral or dissatisfied
9300831,78832,Female,Loyal Customer,61,Business travel,Business,3179,1,1,1,1,3,5,3,3,2,1,3,3,2,3,0,0.0,satisfied
1911046,34477,Male,Loyal Customer,55,Personal Travel,Eco,1421,2,5,2,2,1,1,1,1,3,5,3,3,3,1,30,25.0,neutral or dissatisfied
16599979,42247,Female,disloyal Customer,31,Business travel,Eco,236,2,2,2,3,3,2,3,3,1,5,4,3,3,3,0,0.0,neutral or dissatisfied
2860890,116220,Male,Loyal Customer,36,Personal Travel,Eco Plus,360,0,0,0,1,2,0,2,2,3,1,5,4,4,2,3,2.0,neutral or dissatisfied
13884724,1594,Female,Loyal Customer,45,Business travel,Business,2059,5,5,5,5,5,5,4,5,3,4,4,3,3,5,0,0.0,satisfied
10688611,22226,Male,disloyal Customer,17,Business travel,Eco Plus,551,0,0,0,3,2,0,2,2,4,4,4,3,4,2,0,0.0,satisfied
2750491,37471,Female,Loyal Customer,24,Personal Travel,Eco,842,0,3,0,3,2,0,5,4,4,1,4,3,4,5,0,1.0,satisfied
6330621,102997,Male,disloyal Customer,11,Business travel,Business,501,3,2,3,2,5,3,5,4,4,5,4,2,4,4,0,4.0,satisfied
7103708,10648,Male,Loyal Customer,29,Personal Travel,Eco,821,3,4,3,3,1,1,1,1,5,2,1,5,4,1,14,15.0,neutral or dissatisfied
10471391,65092,Male,Loyal Customer,53,Business travel,Business,219,2,1,1,1,4,4,4,4,3,1,3,5,5,4,0,0.0,satisfied
10434206,82714,Female,Loyal Customer,11,Personal Travel,Eco,636,3,1,3,1,4,5,4,4,4,5,4,5,3,4,11,0.0,neutral or dissatisfied
5216938,82573,Female,Loyal Customer,41,Personal Travel,Eco,129,1,4,5,5,5,5,5,1,1,1,1,5,1,5,0,0.0,neutral or dissatisfied
15328067,24174,Female,Loyal Customer,27,Business travel,Business,2236,4,3,4,4,2,3,2,2,1,1,1,2,1,2,0,0.0,neutral or dissatisfied
9355886,87896,Male,Loyal Customer,17,Personal Travel,Eco,1024,4,4,4,3,4,4,4,4,4,5,4,5,4,5,0,0.0,satisfied
5108751,39972,Male,Loyal Customer,71,Business travel,Business,1538,0,0,5,5,3,4,4,1,0,1,2,2,2,4,3,3.0,neutral or dissatisfied
10352374,89691,Male,Loyal Customer,31,Personal Travel,Business,430,2,5,2,3,4,4,5,4,4,4,4,4,4,5,18,21.0,neutral or dissatisfied
521302,101999,Female,Loyal Customer,28,Personal Travel,Eco Plus,970,2,5,2,3,3,5,5,5,5,5,5,4,5,5,0,0.0,neutral or dissatisfied
9787782,47949,Female,Loyal Customer,28,Personal Travel,Eco Plus,2328,4,4,4,3,2,2,2,2,1,2,5,3,3,2,13,1.0,neutral or dissatisfied
2896760,71012,Male,Loyal Customer,42,Business travel,Business,2526,3,5,3,5,3,4,3,5,5,5,5,3,5,4,12,17.0,satisfied
14856672,26017,Male,Loyal Customer,47,Business travel,Eco Plus,606,2,2,2,2,4,4,3,3,1,3,3,1,2,1,17,11.0,neutral or dissatisfied
13413588,90483,Female,disloyal Customer,32,Business travel,Eco,168,1,0,4,4,2,2,2,3,3,1,3,3,3,2,0,0.0,neutral or dissatisfied
10386213,49416,Male,Loyal Customer,27,Business travel,Business,2527,3,3,3,3,5,3,5,5,2,4,4,5,4,5,0,0.0,neutral or dissatisfied
6076104,128862,Female,disloyal Customer,15,Business travel,Business,710,5,0,2,2,3,3,5,5,3,4,5,3,5,2,4,29.0,satisfied
7983347,55175,Male,Loyal Customer,51,Personal Travel,Eco,237,1,1,1,1,3,2,1,1,3,4,4,5,4,1,0,0.0,neutral or dissatisfied
5784963,11776,Male,disloyal Customer,29,Personal Travel,Eco,465,2,2,2,4,3,2,5,5,3,5,5,4,5,5,4,4.0,neutral or dissatisfied
5690920,29539,Female,Loyal Customer,40,Business travel,Eco,351,5,2,4,2,4,4,4,4,4,5,2,1,2,3,18,39.0,satisfied
14423142,48615,Female,Loyal Customer,39,Personal Travel,Eco,1239,1,1,1,1,5,4,5,1,1,1,1,1,1,5,12,19.0,neutral or dissatisfied
10529705,92860,Male,Loyal Customer,20,Business travel,Eco Plus,476,4,1,1,4,4,5,5,4,4,4,4,3,4,4,3,5.0,satisfied
2493280,35559,Male,Loyal Customer,18,Business travel,Eco,539,1,1,1,2,3,1,1,3,3,4,4,5,4,4,2,2.0,satisfied
5275476,34234,Female,disloyal Customer,33,Business travel,Eco,320,4,1,4,4,3,4,3,3,3,3,3,2,3,0,37,39.0,neutral or dissatisfied
11772314,122127,Male,disloyal Customer,26,Business travel,Eco,368,5,2,5,3,5,5,5,4,4,4,4,3,5,4,0,0.0,satisfied
246092,119001,Female,Loyal Customer,23,Business travel,Eco Plus,1672,5,5,5,5,2,1,2,2,4,5,4,4,4,2,28,29.0,satisfied
11747836,56381,Female,Loyal Customer,45,Personal Travel,Business,1743,4,5,3,3,2,4,5,4,4,5,4,5,5,5,8,8.0,satisfied
8889350,61084,Male,disloyal Customer,12,Business travel,Business,817,3,3,4,3,3,3,3,3,3,1,3,1,3,2,0,0.0,neutral or dissatisfied
8263068,121592,Female,Loyal Customer,28,Personal Travel,Eco,995,4,4,4,4,4,4,2,1,1,5,1,4,1,4,30,36.0,neutral or dissatisfied
14897111,93714,Male,Loyal Customer,54,Business travel,Eco Plus,111,5,5,5,5,2,5,4,4,4,4,4,5,4,4,0,0.0,satisfied
2840195,97190,Female,Loyal Customer,27,Business travel,Business,2816,0,0,0,1,3,5,4,4,3,4,4,4,4,4,0,0.0,satisfied
